id,tr,body,mite,num,newintensity,bodysize,sex,bignum,bigintensity,smallnum,smallintensity,naturalsetting
34,l50s5,pronotum,P. carabi,0,0,3.86,f,5,0.059298208,5,0.059298208,1
34,l50s5,pronotum,P. carabi,4,0.370919881,3.86,f,10,0.118596416,5,0.059298208,1
34,l50s5,pronotum,P. carabi,7,0.649109792,3.86,f,25,0.29649104,5,0.059298208,1
34,l50s5,pronotum,P. carabi,9,0.834569733,3.86,f,50,0.592982081,5,0.059298208,1
35,l50s5,pronotum,P. carabi,0,0,4.16,f,1,0.010146569,5,0.050732846,1
35,l50s5,pronotum,P. carabi,0,0,4.16,f,5,0.050732846,5,0.050732846,1
35,l50s5,pronotum,P. carabi,0,0,4.16,f,10,0.101465692,5,0.050732846,1
35,l50s5,pronotum,P. carabi,0,0,4.16,f,25,0.253664231,5,0.050732846,1
35,l50s5,pronotum,P. carabi,1,0.098561009,4.16,f,50,0.507328461,5,0.050732846,1
36,l50s5,pronotum,P. carabi,0,0,4.32,f,1,0.009420812,5,0.047104061,1
36,l50s5,pronotum,P. carabi,0,0,4.32,f,5,0.047104061,5,0.047104061,1
36,l50s5,pronotum,P. carabi,0,0,4.32,f,10,0.094208122,5,0.047104061,1
36,l50s5,pronotum,P. carabi,3,0.269444943,4.32,f,25,0.235520306,5,0.047104061,1
36,l50s5,pronotum,P. carabi,14,1.257409736,4.32,f,50,0.471040612,5,0.047104061,1
37,l50s5,pronotum,P. carabi,0,0,4.52,f,1,0.008647634,5,0.043238172,1
37,l50s5,pronotum,P. carabi,0,0,4.52,f,5,0.043238172,5,0.043238172,1
37,l50s5,pronotum,P. carabi,6,0.508690123,4.52,f,10,0.086476345,5,0.043238172,1
37,l50s5,pronotum,P. carabi,8,0.678253497,4.52,f,25,0.216190862,5,0.043238172,1
37,l50s5,pronotum,P. carabi,13,1.102161933,4.52,f,50,0.432381725,5,0.043238172,1
38,l50s5,pronotum,P. carabi,0,0,4.6,f,1,0.008372769,5,0.041863845,1
38,l50s5,pronotum,P. carabi,1,0.09366804,4.6,f,5,0.041863845,5,0.041863845,1
38,l50s5,pronotum,P. carabi,0,0,4.6,f,10,0.083727691,5,0.041863845,1
38,l50s5,pronotum,P. carabi,2,0.187336081,4.6,f,25,0.209319227,5,0.041863845,1
38,l50s5,pronotum,P. carabi,3,0.281004121,4.6,f,50,0.418638454,5,0.041863845,1
39,l50s5,pronotum,P. carabi,0,0,4.71,f,1,0.008022165,5,0.040110825,1
39,l50s5,pronotum,P. carabi,0,0,4.71,f,5,0.040110825,5,0.040110825,1
39,l50s5,pronotum,P. carabi,0,0,4.71,f,10,0.080221649,5,0.040110825,1
39,l50s5,pronotum,P. carabi,1,0.072950102,4.71,f,25,0.200554123,5,0.040110825,1
39,l50s5,pronotum,P. carabi,2,0.145900204,4.71,f,50,0.401108246,5,0.040110825,1
40,l50s5,pronotum,P. carabi,0,0,4.71,f,1,0.008022165,5,0.040110825,1
40,l50s5,pronotum,P. carabi,0,0,4.71,f,5,0.040110825,5,0.040110825,1
40,l50s5,pronotum,P. carabi,2,0.1149954,4.71,f,10,0.080221649,5,0.040110825,1
40,l50s5,pronotum,P. carabi,0,0,4.71,f,25,0.200554123,5,0.040110825,1
40,l50s5,pronotum,P. carabi,3,0.1724931,4.71,f,50,0.401108246,5,0.040110825,1
41,l50s5,pronotum,P. carabi,0,0,4.89,f,1,0.007507723,5,0.037538617,1
41,l50s5,pronotum,P. carabi,3,0.17114496,4.89,f,5,0.037538617,5,0.037538617,1
41,l50s5,pronotum,P. carabi,1,0.05704832,4.89,f,10,0.075077234,5,0.037538617,1
41,l50s5,pronotum,P. carabi,14,0.798676479,4.89,f,25,0.187693085,5,0.037538617,1
41,l50s5,pronotum,P. carabi,15,0.855724799,4.89,f,50,0.375386169,5,0.037538617,1
42,l50s5,pronotum,P. carabi,0,0,4.97,f,1,0.007299674,5,0.036498372,1
42,l50s5,pronotum,P. carabi,0,0,4.97,f,5,0.036498372,5,0.036498372,1
42,l50s5,pronotum,P. carabi,2,0.11411617,4.97,f,10,0.072996745,5,0.036498372,1
42,l50s5,pronotum,P. carabi,6,0.342348511,4.97,f,25,0.182491862,5,0.036498372,1
42,l50s5,pronotum,P. carabi,21,1.198219788,4.97,f,50,0.364983724,5,0.036498372,1
43,l50s5,pronotum,P. carabi,1,0.059962823,5.41,f,1,0.006334256,5,0.031671281,1
43,l50s5,pronotum,P. carabi,2,0.119925646,5.41,f,5,0.031671281,5,0.031671281,1
43,l50s5,pronotum,P. carabi,5,0.299814115,5.41,f,10,0.063342563,5,0.031671281,1
43,l50s5,pronotum,P. carabi,17,1.019367992,5.41,f,25,0.158356407,5,0.031671281,1
43,l50s5,pronotum,P. carabi,21,1.259219284,5.41,f,50,0.316712815,5,0.031671281,1
44,l50s10,pronotum,P. carabi,0,0,4.39,f,1,0.00913495,10,0.091349503,0
44,l50s10,pronotum,P. carabi,1,0.091642229,4.39,f,5,0.045674752,10,0.091349503,0
44,l50s10,pronotum,P. carabi,3,0.274926686,4.39,f,10,0.091349503,10,0.091349503,0
44,l50s10,pronotum,P. carabi,0,0,4.39,f,25,0.228373759,10,0.091349503,0
44,l50s10,pronotum,P. carabi,12,1.099706745,4.39,f,50,0.456747517,10,0.091349503,0
45,l50s10,pronotum,P. carabi,0,0,4.42,f,1,0.009017681,10,0.090176806,0
45,l50s10,pronotum,P. carabi,0,0,4.42,f,5,0.045088403,10,0.090176806,0
45,l50s10,pronotum,P. carabi,0,0,4.42,f,10,0.090176806,10,0.090176806,0
45,l50s10,pronotum,P. carabi,0,0,4.42,f,25,0.225442015,10,0.090176806,0
45,l50s10,pronotum,P. carabi,2,0.144519113,4.42,f,50,0.45088403,10,0.090176806,0
46,l50s10,pronotum,P. carabi,0,0,4.65,f,1,0.008209678,10,0.082096785,0
46,l50s10,pronotum,P. carabi,0,0,4.65,f,5,0.041048392,10,0.082096785,0
46,l50s10,pronotum,P. carabi,0,0,4.65,f,10,0.082096785,10,0.082096785,0
46,l50s10,pronotum,P. carabi,3,0.252058478,4.65,f,25,0.205241962,10,0.082096785,0
46,l50s10,pronotum,P. carabi,4,0.33607797,4.65,f,50,0.410483924,10,0.082096785,0
47,l50s10,pronotum,P. carabi,0,0,4.67,f,1,0.008146207,10,0.081462075,0
47,l50s10,pronotum,P. carabi,1,0.105385183,4.67,f,5,0.040731037,10,0.081462075,0
47,l50s10,pronotum,P. carabi,1,0.105385183,4.67,f,10,0.081462075,10,0.081462075,0
47,l50s10,pronotum,P. carabi,7,0.73769628,4.67,f,25,0.203655187,10,0.081462075,0
47,l50s10,pronotum,P. carabi,4,0.421540731,4.67,f,50,0.407310374,10,0.081462075,0
48,l50s10,pronotum,P. carabi,0,0,4.69,f,1,0.00808371,10,0.080837104,0
48,l50s10,pronotum,P. carabi,1,0.069487874,4.69,f,5,0.040418552,10,0.080837104,0
48,l50s10,pronotum,P. carabi,5,0.347439372,4.69,f,10,0.080837104,10,0.080837104,0
48,l50s10,pronotum,P. carabi,5,0.347439372,4.69,f,25,0.202092759,10,0.080837104,0
48,l50s10,pronotum,P. carabi,11,0.764366618,4.69,f,50,0.404185519,10,0.080837104,0
49,l50s10,pronotum,P. carabi,0,0,4.84,f,1,0.007643885,10,0.076438854,0
49,l50s10,pronotum,P. carabi,0,0,4.84,f,5,0.038219427,10,0.076438854,0
49,l50s10,pronotum,P. carabi,1,0.06973987,4.84,f,10,0.076438854,10,0.076438854,0
49,l50s10,pronotum,P. carabi,0,0,4.84,f,25,0.191097136,10,0.076438854,0
49,l50s10,pronotum,P. carabi,5,0.348699351,4.84,f,50,0.382194272,10,0.076438854,0
50,l50s10,pronotum,P. carabi,0,0,4.92,f,1,0.00742833,10,0.0742833,0
50,l50s10,pronotum,P. carabi,0,0,4.92,f,5,0.03714165,10,0.0742833,0
50,l50s10,pronotum,P. carabi,1,0.076184672,4.92,f,10,0.0742833,10,0.0742833,0
50,l50s10,pronotum,P. carabi,3,0.228554015,4.92,f,25,0.18570825,10,0.0742833,0
50,l50s10,pronotum,P. carabi,11,0.838031388,4.92,f,50,0.371416499,10,0.0742833,0
51,l50s10,pronotum,P. carabi,0,0,5.33,f,1,0.006490325,10,0.06490325,0
51,l50s10,pronotum,P. carabi,0,0,5.33,f,5,0.032451625,10,0.06490325,0
51,l50s10,pronotum,P. carabi,4,0.233032333,5.33,f,10,0.06490325,10,0.06490325,0
51,l50s10,pronotum,P. carabi,20,1.165161666,5.33,f,25,0.162258124,10,0.06490325,0
51,l50s10,pronotum,P. carabi,25,1.456452083,5.33,f,50,0.324516248,10,0.06490325,0
52,l50s10,pronotum,P. carabi,0,0,5.58,f,1,0.00602632,10,0.060263203,0
52,l50s10,pronotum,P. carabi,0,0,5.58,f,5,0.030131602,10,0.060263203,0
52,l50s10,pronotum,P. carabi,0,0,5.58,f,10,0.060263203,10,0.060263203,0
52,l50s10,pronotum,P. carabi,7,0.33993784,5.58,f,25,0.150658008,10,0.060263203,0
52,l50s10,pronotum,P. carabi,13,0.631313131,5.58,f,50,0.301316016,10,0.060263203,0
53,l50s25,pronotum,P. carabi,0,0,4.23,f,1,0.00981574,25,0.245393498,0
53,l50s25,pronotum,P. carabi,0,0,4.23,f,5,0.0490787,25,0.245393498,0
53,l50s25,pronotum,P. carabi,0,0,4.23,f,10,0.098157399,25,0.245393498,0
53,l50s25,pronotum,P. carabi,2,0.17622698,4.23,f,25,0.245393498,25,0.245393498,0
53,l50s25,pronotum,P. carabi,5,0.440567451,4.23,f,50,0.490786996,25,0.245393498,0
54,l50s25,pronotum,P. carabi,0,0,4.28,f,1,0.009592341,25,0.239808522,0
54,l50s25,pronotum,P. carabi,0,0,4.28,f,5,0.047961704,25,0.239808522,0
54,l50s25,pronotum,P. carabi,1,0.101978381,4.28,f,10,0.095923409,25,0.239808522,0
54,l50s25,pronotum,P. carabi,0,0,4.28,f,25,0.239808522,25,0.239808522,0
54,l50s25,pronotum,P. carabi,14,1.427697328,4.28,f,50,0.479617043,25,0.239808522,0
55,l50s25,pronotum,P. carabi,0,0,4.52,f,1,0.008647634,25,0.216190862,0
55,l50s25,pronotum,P. carabi,0,0,4.52,f,5,0.043238172,25,0.216190862,0
55,l50s25,pronotum,P. carabi,0,0,4.52,f,10,0.086476345,25,0.216190862,0
55,l50s25,pronotum,P. carabi,2,0.151057402,4.52,f,25,0.216190862,25,0.216190862,0
55,l50s25,pronotum,P. carabi,2,0.151057402,4.52,f,50,0.432381725,25,0.216190862,0
56,l50s25,pronotum,P. carabi,0,0,4.56,f,1,0.008507982,25,0.212699559,0
56,l50s25,pronotum,P. carabi,1,0.06982265,4.56,f,5,0.042539912,25,0.212699559,0
56,l50s25,pronotum,P. carabi,2,0.139645301,4.56,f,10,0.085079824,25,0.212699559,0
56,l50s25,pronotum,P. carabi,7,0.488758553,4.56,f,25,0.212699559,25,0.212699559,0
56,l50s25,pronotum,P. carabi,18,1.256807708,4.56,f,50,0.425399118,25,0.212699559,0
57,l50s25,pronotum,P. carabi,0,0,4.57,f,1,0.008473771,25,0.211844282,0
57,l50s25,pronotum,P. carabi,0,0,4.57,f,5,0.042368856,25,0.211844282,0
57,l50s25,pronotum,P. carabi,0,0,4.57,f,10,0.084737713,25,0.211844282,0
57,l50s25,pronotum,P. carabi,2,0.188288458,4.57,f,25,0.211844282,25,0.211844282,0
57,l50s25,pronotum,P. carabi,3,0.282432687,4.57,f,50,0.423688563,25,0.211844282,0
58,l50s25,pronotum,P. carabi,0,0,4.81,f,1,0.007727979,25,0.193199486,0
58,l50s25,pronotum,P. carabi,0,0,4.81,f,5,0.038639897,25,0.193199486,0
58,l50s25,pronotum,P. carabi,3,0.211984172,4.81,f,10,0.077279795,25,0.193199486,0
58,l50s25,pronotum,P. carabi,12,0.847936687,4.81,f,25,0.193199486,25,0.193199486,0
58,l50s25,pronotum,P. carabi,24,1.695873375,4.81,f,50,0.386398973,25,0.193199486,0
59,l50s25,pronotum,P. carabi,1,0.072626916,4.86,f,1,0.007588832,25,0.189720805,0
59,l50s25,pronotum,P. carabi,2,0.145253831,4.86,f,5,0.037944161,25,0.189720805,0
59,l50s25,pronotum,P. carabi,0,0,4.86,f,10,0.075888322,25,0.189720805,0
59,l50s25,pronotum,P. carabi,0,0,4.86,f,25,0.189720805,25,0.189720805,0
59,l50s25,pronotum,P. carabi,1,0.072626916,4.86,f,50,0.379441611,25,0.189720805,0
60,l50s25,pronotum,P. carabi,0,0,5.18,f,1,0.006804687,25,0.170117164,0
60,l50s25,pronotum,P. carabi,1,0.046904315,5.18,f,5,0.034023433,25,0.170117164,0
60,l50s25,pronotum,P. carabi,1,0.046904315,5.18,f,10,0.068046866,25,0.170117164,0
60,l50s25,pronotum,P. carabi,7,0.328330206,5.18,f,25,0.170117164,25,0.170117164,0
60,l50s25,pronotum,P. carabi,5,0.234521576,5.18,f,50,0.340234329,25,0.170117164,0
61,l50s25,pronotum,P. carabi,0,0,5.24,f,1,0.006675357,25,0.166883927,0
61,l50s25,pronotum,P. carabi,0,0,5.24,f,5,0.033376785,25,0.166883927,0
61,l50s25,pronotum,P. carabi,0,0,5.24,f,10,0.066753571,25,0.166883927,0
61,l50s25,pronotum,P. carabi,2,0.144780657,5.24,f,25,0.166883927,25,0.166883927,0
61,l50s25,pronotum,P. carabi,2,0.144780657,5.24,f,50,0.333767855,25,0.166883927,0
62,l50s25,pronotum,P. carabi,0,0,5.3,f,1,0.006550852,25,0.163771299,0
62,l50s25,pronotum,P. carabi,1,0.070731362,5.3,f,5,0.03275426,25,0.163771299,0
62,l50s25,pronotum,P. carabi,0,0,5.3,f,10,0.06550852,25,0.163771299,0
62,l50s25,pronotum,P. carabi,1,0.070731362,5.3,f,25,0.163771299,25,0.163771299,0
62,l50s25,pronotum,P. carabi,7,0.495119536,5.3,f,50,0.327542599,25,0.163771299,0
63,l50s50,pronotum,P. carabi,0,0,4.19,f,1,0.010002093,50,0.500104672,0
63,l50s50,pronotum,P. carabi,2,0.209336404,4.19,f,5,0.050010467,50,0.500104672,0
63,l50s50,pronotum,P. carabi,2,0.209336404,4.19,f,10,0.100020934,50,0.500104672,0
63,l50s50,pronotum,P. carabi,8,0.837345614,4.19,f,25,0.250052336,50,0.500104672,0
63,l50s50,pronotum,P. carabi,16,1.674691229,4.19,f,50,0.500104672,50,0.500104672,0
64,l50s50,pronotum,P. carabi,0,0,4.33,f,1,0.009378884,50,0.468944216,0
64,l50s50,pronotum,P. carabi,0,0,4.33,f,5,0.046894422,50,0.468944216,0
64,l50s50,pronotum,P. carabi,5,0.429110882,4.33,f,10,0.093788843,50,0.468944216,0
64,l50s50,pronotum,P. carabi,14,1.20151047,4.33,f,25,0.234472108,50,0.468944216,0
64,l50s50,pronotum,P. carabi,29,2.488843117,4.33,f,50,0.468944216,50,0.468944216,0
65,l50s50,pronotum,P. carabi,0,0,4.63,f,1,0.008274146,50,0.413707315,0
65,l50s50,pronotum,P. carabi,0,0,4.63,f,5,0.041370731,50,0.413707315,0
65,l50s50,pronotum,P. carabi,0,0,4.63,f,10,0.082741463,50,0.413707315,0
65,l50s50,pronotum,P. carabi,1,0.067060086,4.63,f,25,0.206853657,50,0.413707315,0
65,l50s50,pronotum,P. carabi,18,1.207081545,4.63,f,50,0.413707315,50,0.413707315,0
66,l50s50,pronotum,P. carabi,0,0,4.65,f,1,0.008209678,50,0.410483924,0
66,l50s50,pronotum,P. carabi,0,0,4.65,f,5,0.041048392,50,0.410483924,0
66,l50s50,pronotum,P. carabi,1,0.053769222,4.65,f,10,0.082096785,50,0.410483924,0
66,l50s50,pronotum,P. carabi,5,0.268846112,4.65,f,25,0.205241962,50,0.410483924,0
66,l50s50,pronotum,P. carabi,8,0.43015378,4.65,f,50,0.410483924,50,0.410483924,0
67,l50s50,pronotum,P. carabi,0,0,4.74,f,1,0.007931584,50,0.396579203,0
67,l50s50,pronotum,P. carabi,1,0.060114217,4.74,f,5,0.03965792,50,0.396579203,0
67,l50s50,pronotum,P. carabi,7,0.420799519,4.74,f,10,0.079315841,50,0.396579203,0
67,l50s50,pronotum,P. carabi,11,0.661256387,4.74,f,25,0.198289601,50,0.396579203,0
67,l50s50,pronotum,P. carabi,23,1.382626991,4.74,f,50,0.396579203,50,0.396579203,0
68,l50s50,pronotum,P. carabi,0,0,4.82,f,1,0.007699743,50,0.384987164,0
68,l50s50,pronotum,P. carabi,0,0,4.82,f,5,0.038498716,50,0.384987164,0
68,l50s50,pronotum,P. carabi,0,0,4.82,f,10,0.076997433,50,0.384987164,0
68,l50s50,pronotum,P. carabi,5,0.380112513,4.82,f,25,0.192493582,50,0.384987164,0
68,l50s50,pronotum,P. carabi,18,1.368405048,4.82,f,50,0.384987164,50,0.384987164,0
69,l50s50,pronotum,P. carabi,0,0,5.24,f,1,0.006675357,50,0.333767855,0
69,l50s50,pronotum,P. carabi,2,0.109679188,5.24,f,5,0.033376785,50,0.333767855,0
69,l50s50,pronotum,P. carabi,3,0.164518783,5.24,f,10,0.066753571,50,0.333767855,0
69,l50s50,pronotum,P. carabi,0,0,5.24,f,25,0.166883927,50,0.333767855,0
69,l50s50,pronotum,P. carabi,0,0,5.24,f,50,0.333767855,50,0.333767855,0
70,l50s10,pronotum,P. carabi,0,0,4.72,f,1,0.007991742,10,0.079917423,0
70,l50s10,pronotum,P. carabi,0,0,4.72,f,5,0.039958711,10,0.079917423,0
70,l50s10,pronotum,P. carabi,0,0,4.72,f,10,0.079917423,10,0.079917423,0
70,l50s10,pronotum,P. carabi,0,0,4.72,f,25,0.199793557,10,0.079917423,0
70,l50s10,pronotum,P. carabi,10,0.777302759,4.72,f,50,0.399587115,10,0.079917423,0
1,l50s50,elytra,P. carabi,0,0,4.88,f,1,0.007534566,50,0.376728316,0
1,l50s50,elytra,P. carabi,0,0,4.88,f,5,0.037672832,50,0.376728316,0
1,l50s50,elytra,P. carabi,1,0.020302507,4.88,f,10,0.075345663,50,0.376728316,0
1,l50s50,elytra,P. carabi,0,0,4.88,f,25,0.188364158,50,0.376728316,0
1,l50s50,elytra,P. carabi,3,0.060907522,4.88,f,50,0.376728316,50,0.376728316,0
2,l50s50,elytra,P. carabi,0,0,5.02,f,1,0.0071754,50,0.358769982,0
2,l50s50,elytra,P. carabi,0,0,5.02,f,5,0.035876998,50,0.358769982,0
2,l50s50,elytra,P. carabi,0,0,5.02,f,10,0.071753996,50,0.358769982,0
2,l50s50,elytra,P. carabi,3,0.045564314,5.02,f,25,0.179384991,50,0.358769982,0
2,l50s50,elytra,P. carabi,10,0.151881047,5.02,f,50,0.358769982,50,0.358769982,0
3,l50s50,elytra,P. carabi,0,0,5.19,f,1,0.006782785,50,0.339139239,0
3,l50s50,elytra,P. carabi,0,0,5.19,f,5,0.033913924,50,0.339139239,0
3,l50s50,elytra,P. carabi,0,0,5.19,f,10,0.067827848,50,0.339139239,0
3,l50s50,elytra,P. carabi,0,0,5.19,f,25,0.169569619,50,0.339139239,0
3,l50s50,elytra,P. carabi,15,0.254099471,5.19,f,50,0.339139239,50,0.339139239,0
8,l50s1,elytra,P. carabi,0,0,4.53,m,1,0.008612293,1,0.008612293,1
8,l50s1,elytra,P. carabi,0,0,4.53,m,5,0.043061467,1,0.008612293,1
8,l50s1,elytra,P. carabi,0,0,4.53,m,10,0.086122934,1,0.008612293,1
8,l50s1,elytra,P. carabi,0,0,4.53,m,25,0.215307335,1,0.008612293,1
8,l50s1,elytra,P. carabi,1,0.02219214,4.53,m,50,0.430614671,1,0.008612293,1
9,l50s1,elytra,P. carabi,0,0,5.09,f,1,0.007008358,1,0.007008358,1
9,l50s1,elytra,P. carabi,0,0,5.09,f,5,0.035041791,1,0.007008358,1
9,l50s1,elytra,P. carabi,0,0,5.09,f,10,0.070083582,1,0.007008358,1
9,l50s1,elytra,P. carabi,0,0,5.09,f,25,0.175208956,1,0.007008358,1
9,l50s1,elytra,P. carabi,0,0,5.09,f,50,0.350417912,1,0.007008358,1
16,l50s1,elytra,P. carabi,0,0,4.14,f,1,0.010245228,1,0.010245228,1
16,l50s1,elytra,P. carabi,0,0,4.14,f,5,0.051226139,1,0.010245228,1
16,l50s1,elytra,P. carabi,0,0,4.14,f,10,0.102452277,1,0.010245228,1
16,l50s1,elytra,P. carabi,2,0.0566492,4.14,f,25,0.256130693,1,0.010245228,1
16,l50s1,elytra,P. carabi,8,0.226596799,4.14,f,50,0.512261386,1,0.010245228,1
17,l50s1,elytra,P. carabi,0,0,4.15,f,1,0.01019566,1,0.01019566,1
17,l50s1,elytra,P. carabi,0,0,4.15,f,5,0.050978299,1,0.01019566,1
17,l50s1,elytra,P. carabi,0,0,4.15,f,10,0.101956598,1,0.01019566,1
17,l50s1,elytra,P. carabi,0,0,4.15,f,25,0.254891495,1,0.01019566,1
17,l50s1,elytra,P. carabi,0,0,4.15,f,50,0.50978299,1,0.01019566,1
18,l50s1,elytra,P. carabi,0,0,4.58,f,1,0.008439834,1,0.008439834,1
18,l50s1,elytra,P. carabi,0,0,4.58,f,5,0.042199171,1,0.008439834,1
18,l50s1,elytra,P. carabi,0,0,4.58,f,10,0.084398342,1,0.008439834,1
18,l50s1,elytra,P. carabi,1,0.02446184,4.58,f,25,0.210995855,1,0.008439834,1
18,l50s1,elytra,P. carabi,1,0.02446184,4.58,f,50,0.42199171,1,0.008439834,1
19,l50s1,elytra,P. carabi,0,0,4.88,f,1,0.007534566,1,0.007534566,1
19,l50s1,elytra,P. carabi,0,0,4.88,f,5,0.037672832,1,0.007534566,1
19,l50s1,elytra,P. carabi,0,0,4.88,f,10,0.075345663,1,0.007534566,1
19,l50s1,elytra,P. carabi,1,0.020910441,4.88,f,25,0.188364158,1,0.007534566,1
19,l50s1,elytra,P. carabi,0,0,4.88,f,50,0.376728316,1,0.007534566,1
20,l50s1,elytra,P. carabi,0,0,4.95,f,1,0.007350598,1,0.007350598,1
20,l50s1,elytra,P. carabi,0,0,4.95,f,5,0.036752991,1,0.007350598,1
20,l50s1,elytra,P. carabi,0,0,4.95,f,10,0.073505982,1,0.007350598,1
20,l50s1,elytra,P. carabi,0,0,4.95,f,25,0.183764954,1,0.007350598,1
20,l50s1,elytra,P. carabi,5,0.108490464,4.95,f,50,0.367529909,1,0.007350598,1
21,l50s1,elytra,P. carabi,0,0,5.04,f,1,0.007126866,1,0.007126866,1
21,l50s1,elytra,P. carabi,0,0,5.04,f,5,0.035634332,1,0.007126866,1
21,l50s1,elytra,P. carabi,0,0,5.04,f,10,0.071268665,1,0.007126866,1
21,l50s1,elytra,P. carabi,0,0,5.04,f,25,0.178171662,1,0.007126866,1
21,l50s1,elytra,P. carabi,2,0.039664439,5.04,f,50,0.356343325,1,0.007126866,1
22,l50s1,elytra,P. carabi,0,0,5.18,f,1,0.006804687,1,0.006804687,1
22,l50s1,elytra,P. carabi,0,0,5.18,f,5,0.034023433,1,0.006804687,1
22,l50s1,elytra,P. carabi,0,0,5.18,f,10,0.068046866,1,0.006804687,1
22,l50s1,elytra,P. carabi,1,0.019966058,5.18,f,25,0.170117164,1,0.006804687,1
22,l50s1,elytra,P. carabi,6,0.119796346,5.18,f,50,0.340234329,1,0.006804687,1
23,l50s1,elytra,P. carabi,0,0,5.38,f,1,0.006391894,1,0.006391894,1
23,l50s1,elytra,P. carabi,0,0,5.38,f,5,0.031959472,1,0.006391894,1
23,l50s1,elytra,P. carabi,0,0,5.38,f,10,0.063918945,1,0.006391894,1
23,l50s1,elytra,P. carabi,0,0,5.38,f,25,0.159797362,1,0.006391894,1
23,l50s1,elytra,P. carabi,1,0.015979546,5.38,f,50,0.319594723,1,0.006391894,1
24,l50s3,elytra,P. carabi,0,0,3.96,f,1,0.01122777,3,0.03368331,1
24,l50s3,elytra,P. carabi,0,0,3.96,f,5,0.056138851,3,0.03368331,1
24,l50s3,elytra,P. carabi,0,0,3.96,f,10,0.112277701,3,0.03368331,1
24,l50s3,elytra,P. carabi,3,0.092424289,3.96,f,25,0.280694253,3,0.03368331,1
24,l50s3,elytra,P. carabi,6,0.184848578,3.96,f,50,0.561388507,3,0.03368331,1
25,l50s3,elytra,P. carabi,0,0,4.29,f,1,0.009548876,3,0.028646627,1
25,l50s3,elytra,P. carabi,0,0,4.29,f,5,0.047744379,3,0.028646627,1
25,l50s3,elytra,P. carabi,1,0.026249475,4.29,f,10,0.095488758,3,0.028646627,1
25,l50s3,elytra,P. carabi,2,0.05249895,4.29,f,25,0.238721894,3,0.028646627,1
25,l50s3,elytra,P. carabi,6,0.15749685,4.29,f,50,0.477443789,3,0.028646627,1
26,l50s3,elytra,P. carabi,0,0,4.42,f,1,0.009017681,3,0.027053042,1
26,l50s3,elytra,P. carabi,1,0.02534533,4.42,f,5,0.045088403,3,0.027053042,1
26,l50s3,elytra,P. carabi,1,0.02534533,4.42,f,10,0.090176806,3,0.027053042,1
26,l50s3,elytra,P. carabi,1,0.02534533,4.42,f,25,0.225442015,3,0.027053042,1
26,l50s3,elytra,P. carabi,3,0.07603599,4.42,f,50,0.45088403,3,0.027053042,1
27,l50s3,elytra,P. carabi,0,0,4.55,f,1,0.008542471,3,0.025627412,1
27,l50s3,elytra,P. carabi,0,0,4.55,f,5,0.042712354,3,0.025627412,1
27,l50s3,elytra,P. carabi,0,0,4.55,f,10,0.085424708,3,0.025627412,1
27,l50s3,elytra,P. carabi,3,0.069199363,4.55,f,25,0.21356177,3,0.025627412,1
27,l50s3,elytra,P. carabi,3,0.069199363,4.55,f,50,0.427123541,3,0.025627412,1
28,l50s3,elytra,P. carabi,0,0,4.64,f,1,0.008241786,3,0.024725359,1
28,l50s3,elytra,P. carabi,0,0,4.64,f,5,0.041208932,3,0.024725359,1
28,l50s3,elytra,P. carabi,0,0,4.64,f,10,0.082417863,3,0.024725359,1
28,l50s3,elytra,P. carabi,3,0.06678837,4.64,f,25,0.206044658,3,0.024725359,1
28,l50s3,elytra,P. carabi,5,0.11131395,4.64,f,50,0.412089316,3,0.024725359,1
29,l50s3,elytra,P. carabi,0,0,4.78,f,1,0.007813944,3,0.023441833,1
29,l50s3,elytra,P. carabi,0,0,4.78,f,5,0.039069722,3,0.023441833,1
29,l50s3,elytra,P. carabi,0,0,4.78,f,10,0.078139444,3,0.023441833,1
29,l50s3,elytra,P. carabi,2,0.039874793,4.78,f,25,0.195348609,3,0.023441833,1
29,l50s3,elytra,P. carabi,8,0.159499173,4.78,f,50,0.390697218,3,0.023441833,1
30,l50s3,elytra,P. carabi,0,0,4.8,f,1,0.007756423,3,0.02326927,1
30,l50s3,elytra,P. carabi,0,0,4.8,f,5,0.038782117,3,0.02326927,1
30,l50s3,elytra,P. carabi,0,0,4.8,f,10,0.077564235,3,0.02326927,1
30,l50s3,elytra,P. carabi,1,0.01809398,4.8,f,25,0.193910587,3,0.02326927,1
30,l50s3,elytra,P. carabi,7,0.126657861,4.8,f,50,0.387821174,3,0.02326927,1
31,l50s3,elytra,P. carabi,0,0,4.88,f,1,0.007534566,3,0.022603699,1
31,l50s3,elytra,P. carabi,0,0,4.88,f,5,0.037672832,3,0.022603699,1
31,l50s3,elytra,P. carabi,0,0,4.88,f,10,0.075345663,3,0.022603699,1
31,l50s3,elytra,P. carabi,0,0,4.88,f,25,0.188364158,3,0.022603699,1
31,l50s3,elytra,P. carabi,0,0,4.88,f,50,0.376728316,3,0.022603699,1
32,l50s3,elytra,P. carabi,0,0,4.97,f,1,0.007299674,3,0.021899023,1
32,l50s3,elytra,P. carabi,0,0,4.97,f,5,0.036498372,3,0.021899023,1
32,l50s3,elytra,P. carabi,0,0,4.97,f,10,0.072996745,3,0.021899023,1
32,l50s3,elytra,P. carabi,0,0,4.97,f,25,0.182491862,3,0.021899023,1
32,l50s3,elytra,P. carabi,0,0,4.97,f,50,0.364983724,3,0.021899023,1
